province_code,province_name_vi,district_code,commune_code,commune_name_vi,commune_name_en,district_name_vi,district_name_en,commune_type,area,pop_density,population,total_household,hh1_2,hh_2+,total_male,m0_14,m15_60,m60+,total_female,f0_14,f15_55,f55+,edu_primary,edu_secondary,edu_high_school,edu_higher
1,Thành phố Hà Nội,8,304,Phường Vĩnh Hưng,Phuong Vinh Hung,Quận Hoàng Mai,Quan Hoang Mai,Phuong,1.75,22.087,"38,652","11,380","3,176","8,204","19,229",5372,12158,1699,"19,423","4,881","11,671","2,871","3,870","2,086","1,221",2012
1,Thành phố Hà Nội,8,307,Phường Định Công,Phuong Dinh Cong,Quận Hoàng Mai,Quan Hoang Mai,Phuong,2.76,17.634,"48,671","13,882","3,761","10,121","24,431",6723,15040,2668,"24,240","5,839","14,242","4,159","4,459","2,567","1,484",2429
1,Thành phố Hà Nội,8,310,Phường Mai Động,Phuong Mai Dong,Quận Hoàng Mai,Quan Hoang Mai,Phuong,0.82,59.715,"48,966","13,982","3,940","10,042","23,915",6332,14614,2969,"25,051","5,192","14,943","4,916","4,677","2,749","1,454",2285
1,Thành phố Hà Nội,8,313,Phường Tương Mai,Phuong Tuong Mai,Quận Hoàng Mai,Quan Hoang Mai,Phuong,2.75,10.307,"28,344","8,280","2,418","5,862","13,786",3312,8409,2065,"14,558","3,054","8,224","3,280","2,344","1,595",961,1358
1,Thành phố Hà Nội,8,316,Phường Đại Kim,Phuong Dai Kim,Quận Hoàng Mai,Quan Hoang Mai,Phuong,0.51,95.108,"48,505","13,986","3,445","10,541","23,978",7333,14720,1925,"24,527","6,753","14,503","3,271","4,658","2,114","1,012",2193
1,Thành phố Hà Nội,8,319,Phường Tân Mai,Phuong Tan Mai,Quận Hoàng Mai,Quan Hoang Mai,Phuong,0.74,33.139,"24,523","6,785","1,734","5,051","12,012",2963,7346,1703,"12,511","2,781","6,933","2,797","2,029","1,346",782,1164
1,Thành phố Hà Nội,8,322,Phường Hoàng Văn Thụ,Phuong Hoang Van Thu,Quận Hoàng Mai,Quan Hoang Mai,Phuong,1.72,22.959,"39,489","12,660","5,171","7,489","19,834",4343,13213,2278,"19,655","3,918","11,947","3,790","2,968","1,869","1,091",4045
1,Thành phố Hà Nội,8,325,Phường Giáp Bát,Phuong Giap Bat,Quận Hoàng Mai,Quan Hoang Mai,Phuong,0.6,27.708,"16,625","4,757","1,410","3,347","8,357",1808,5389,1160,"8,268","1,571","4,850","1,847","1,184",813,525,1556
1,Thành phố Hà Nội,8,328,Phường Lĩnh Nam,Phuong Linh Nam,Quận Hoàng Mai,Quan Hoang Mai,Phuong,5.57,5.548,"30,900","8,768","2,212","6,556","15,421",4426,9629,1366,"15,479","4,150","8,898","2,431","3,219","1,895",933,1131
1,Thành phố Hà Nội,8,331,Phường Thịnh Liệt,Phuong Thinh Liet,Quận Hoàng Mai,Quan Hoang Mai,Phuong,3.16,12.749,"40,286","11,924","3,438","8,486","20,460",5508,12849,2103,"19,826","4,846","11,681","3,299","3,752","2,127","1,098",1681
1,Thành phố Hà Nội,8,334,Phường Trần Phú,Phuong Tran Phu,Quận Hoàng Mai,Quan Hoang Mai,Phuong,3.78,3.744,"14,152","4,053","1,068","2,985","6,954",2073,4159,722,"7,198","1,929","3,982","1,287","1,558",847,471,505
1,Thành phố Hà Nội,8,337,Phường Hoàng Liệt,Phuong Hoang Liet,Quận Hoàng Mai,Quan Hoang Mai,Phuong,4.87,16.19,"78,845","22,186","5,600","16,586","39,220",12427,24233,2560,"39,625","11,071","24,244","4,310","7,321","2,939","1,313",6461
1,Thành phố Hà Nội,8,340,Phường Yên Sở,Phuong Yen So,Quận Hoàng Mai,Quan Hoang Mai,Phuong,7.44,3.129,"23,279","6,610","1,686","4,924","11,549",3371,7190,988,"11,730","3,181","6,718","1,831","2,187","1,177",528,634
1,Thành phố Hà Nội,9,343,Phường Nhân Chính,Phuong Nhan Chinh,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,1.608,31.899,"51,306","14,710","4,490","10,220","24,810",5890,16134,2786,"26,496","5,059","17,010","4,427","3,920","2,622","1,589",4568
1,Thành phố Hà Nội,9,346,Phường Thượng Đình,Phuong Thuong Dinh,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.665,43.641,"29,021","8,341","2,430","5,911","13,883",3344,8623,1916,"15,138","3,042","8,950","3,146","2,430","1,523",948,1489
1,Thành phố Hà Nội,9,349,Phường Khương Trung,Phuong Khuong Trung,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.737,48.429,"35,687","10,258","2,940","7,318","17,404",3999,10936,2469,"18,283","3,619","11,004","3,660","2,712","1,618","1,083",2610
1,Thành phố Hà Nội,9,352,Phường Khương Mai,Phuong Khuong Mai,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,1.066,20.526,"21,885","5,394",919,"4,475","10,815",2570,6280,1965,"11,070","2,240","6,228","2,602","1,627","1,045",619,1403
1,Thành phố Hà Nội,9,355,Phường Thanh Xuân Trung,Phuong Thanh Xuan Trung,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,1.085,28.923,"31,370","9,157","2,376","6,781","15,239",4331,9196,1712,"16,131","3,765","9,591","2,775","3,021","1,800",945,1615
1,Thành phố Hà Nội,9,358,Phường Phương Liệt,Phuong Phuong Liet,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.938,26.255,"24,619","6,825","1,970","4,855","12,229",2764,7658,1807,"12,390","2,343","7,332","2,715","1,841","1,145",679,2382
1,Thành phố Hà Nội,9,361,Phường Hạ Đình,Phuong Ha Dinh,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.692,26.161,"18,111","5,280","1,622","3,658","8,985",2129,5820,1036,"9,126","1,944","5,591","1,591","1,395",863,520,1117
1,Thành phố Hà Nội,9,364,Phường Khương Đình,Phuong Khuong Dinh,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,1.3,27.135,"35,286","10,316","3,063","7,253","17,585",4592,11274,1719,"17,701","4,124","10,806","2,771","3,073","1,729","1,010",1720
1,Thành phố Hà Nội,9,367,Phường Thanh Xuân Bắc,Phuong Thanh Xuan Bac,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.476,43.383,"20,659","5,458","1,476","3,982","9,674",2381,6062,1231,"10,985","2,052","6,897","2,036","1,629",961,856,2485
1,Thành phố Hà Nội,9,370,Phường Thanh Xuân Nam,Phuong Thanh Xuan Nam,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.308,40.337,"12,436","3,507","1,100","2,407","5,998",1338,3911,749,"6,438","1,178","4,144","1,116",879,551,314,1912
1,Thành phố Hà Nội,9,373,Phường Kim Giang,Phuong Kim Giang,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.214,61.507,"13,144","3,735",944,"2,791","6,364",1802,3764,798,"6,780","1,641","3,813","1,326","1,246",644,303,539
1,Thành phố Hà Nội,16,376,Thị trấn Sóc Sơn,Thi tran Soc Son,Huyện Sóc Sơn,Huyen Soc Son,Thi tran,0.937,5.176,"4,849","1,250",241,"1,009","2,408",694,1410,304,"2,441",624,"1,307",510,493,288,212,137
1,Thành phố Hà Nội,16,379,Xã Bắc Sơn,Xa Bac Son,Huyện Sóc Sơn,Huyen Soc Son,Xa,30.054,0.566,"17,017","4,281",758,"3,523","8,513",2556,5306,651,"8,504","2,361","4,748","1,395","1,746","1,063",693,157
1,Thành phố Hà Nội,16,382,Xã Minh Trí,Xa Minh Tri,Huyện Sóc Sơn,Huyen Soc Son,Xa,23.892,0.616,"14,729","3,792",764,"3,028","7,329",2258,4495,576,"7,400","1,991","4,165","1,244","1,555",955,463,160
1,Thành phố Hà Nội,16,385,Xã Hồng Kỳ,Xa Hong Ky,Huyện Sóc Sơn,Huyen Soc Son,Xa,14.38,0.873,"12,559","3,120",573,"2,547","6,272",1914,3716,642,"6,287","1,576","3,511","1,200","1,267",775,503,188
1,Thành phố Hà Nội,16,388,Xã Nam Sơn,Xa Nam Son,Huyện Sóc Sơn,Huyen Soc Son,Xa,24.416,0.386,"9,422","2,347",425,"1,922","4,665",1377,2866,422,"4,757","1,252","2,641",864,913,593,391,104
1,Thành phố Hà Nội,16,391,Xã Trung Giã,Xa Trung Gia,Huyện Sóc Sơn,Huyen Soc Son,Xa,8.671,1.699,"14,732","3,762",806,"2,956","7,316",2203,4379,734,"7,416","1,873","4,156","1,387","1,491",869,550,141
1,Thành phố Hà Nội,16,394,Xã Tân Hưng,Xa Tan Hung,Huyện Sóc Sơn,Huyen Soc Son,Xa,9.158,1.25,"11,448","2,626",361,"2,265","5,752",1595,3571,586,"5,696","1,330","3,268","1,098",925,611,431,155
1,Thành phố Hà Nội,16,397,Xã Minh Phú,Xa Minh Phu,Huyện Sóc Sơn,Huyen Soc Son,Xa,17.975,0.747,"13,430","3,355",587,"2,768","6,690",2011,4118,561,"6,740","1,757","3,802","1,181","1,316",920,520,204
1,Thành phố Hà Nội,16,400,Xã Phù Linh,Xa Phu Linh,Huyện Sóc Sơn,Huyen Soc Son,Xa,14.045,0.876,"12,308","3,005",568,"2,437","5,960",1794,3560,606,"6,348","1,630","3,615","1,103","1,264",767,370,648
1,Thành phố Hà Nội,16,403,Xã Bắc Phú,Xa Bac Phu,Huyện Sóc Sơn,Huyen Soc Son,Xa,11.341,1.02,"11,572","2,716",366,"2,350","5,886",1739,3665,482,"5,686","1,404","3,181","1,101","1,139",772,447,149
1,Thành phố Hà Nội,16,406,Xã Tân Minh,Xa Tan Minh,Huyện Sóc Sơn,Huyen Soc Son,Xa,12.469,1.44,"17,953","4,307",803,"3,504","9,436",2564,6091,781,"8,517","2,266","4,649","1,602","1,730","1,076",636,229
1,Thành phố Hà Nội,16,409,Xã Quang Tiến,Xa Quang Tien,Huyện Sóc Sơn,Huyen Soc Son,Xa,12.977,0.874,"11,339","2,861",490,"2,371","5,620",1787,3458,375,"5,719","1,665","3,189",865,"1,309",643,374,138
1,Thành phố Hà Nội,16,412,Xã Hiền Ninh,Xa Hien Ninh,Huyện Sóc Sơn,Huyen Soc Son,Xa,13.137,0.996,"13,081","3,195",506,"2,689","6,551",2059,3959,533,"6,530","1,829","3,652","1,049","1,345",835,490,173
1,Thành phố Hà Nội,16,415,Xã Tân Dân,Xa Tan Dan,Huyện Sóc Sơn,Huyen Soc Son,Xa,10.305,1.5,"15,462","3,780",614,"3,166","7,790",2490,4667,633,"7,672","2,112","4,223","1,337","1,740",958,438,298
1,Thành phố Hà Nội,16,418,Xã Tiên Dược,Xa Tien Duoc,Huyện Sóc Sơn,Huyen Soc Son,Xa,13.111,1.473,"19,313","4,794",795,"3,999","9,635",3152,5645,838,"9,678","2,556","5,485","1,637","2,028","1,343",706,450
1,Thành phố Hà Nội,16,421,Xã Việt Long,Xa Viet Long,Huyện Sóc Sơn,Huyen Soc Son,Xa,7.325,1.246,"9,130","1,906",194,"1,712","4,590",1393,2848,349,"4,540","1,201","2,508",831,902,584,350,162
1,Thành phố Hà Nội,16,424,Xã Xuân Giang,Xa Xuan Giang,Huyện Sóc Sơn,Huyen Soc Son,Xa,9.204,1.164,"10,710","2,602",436,"2,166","5,360",1563,3331,466,"5,350","1,297","3,020","1,033","1,023",596,455,307
1,Thành phố Hà Nội,16,427,Xã Mai Đình,Xa Mai Dinh,Huyện Sóc Sơn,Huyen Soc Son,Xa,15.145,1.446,"21,899","5,107",703,"4,404","11,079",3474,6761,844,"10,820","2,894","6,073","1,853","2,250","1,363",771,343
1,Thành phố Hà Nội,16,430,Xã Đức Hoà,Xa Duc Hoa,Huyện Sóc Sơn,Huyen Soc Son,Xa,7.357,1.214,"8,929","1,978",230,"1,748","4,477",1312,2775,390,"4,452","1,198","2,435",819,803,542,292,193
1,Thành phố Hà Nội,16,433,Xã Thanh Xuân,Xa Thanh Xuan,Huyện Sóc Sơn,Huyen Soc Son,Xa,8.592,1.688,"14,503","3,373",465,"2,908","7,196",2175,4384,637,"7,307","1,996","4,060","1,251","1,443",773,441,258
1,Thành phố Hà Nội,16,436,Xã Đông Xuân,Xa Dong Xuan,Huyện Sóc Sơn,Huyen Soc Son,Xa,7.137,1.959,"13,983","3,350",526,"2,824","6,998",2153,4192,653,"6,985","1,878","3,817","1,290","1,450",861,484,203
1,Thành phố Hà Nội,16,439,Xã Kim Lũ,Xa Kim Lu,Huyện Sóc Sơn,Huyen Soc Son,Xa,5.305,2.098,"11,131","2,496",310,"2,186","5,709",1774,3487,448,"5,422","1,526","2,967",929,"1,153",714,474,162
1,Thành phố Hà Nội,16,442,Xã Phú Cường,Xa Phu Cuong,Huyện Sóc Sơn,Huyen Soc Son,Xa,8.473,1.667,"14,124","3,515",493,"3,022","7,043",2169,4294,580,"7,081","1,906","3,996","1,179","1,427",784,482,256
1,Thành phố Hà Nội,16,445,Xã Phú Minh,Xa Phu Minh,Huyện Sóc Sơn,Huyen Soc Son,Xa,7.474,1.464,"10,943","2,663",407,"2,256","5,396",1553,3322,521,"5,547","1,484","3,022","1,041","1,099",630,374,269
1,Thành phố Hà Nội,16,448,Xã Phù Lỗ,Xa Phu Lo,Huyện Sóc Sơn,Huyen Soc Son,Xa,6.251,2.795,"17,471","4,371",791,"3,580","8,828",2635,5321,872,"8,643","2,161","4,849","1,633","1,653","1,113",619,364
1,Thành phố Hà Nội,16,451,Xã Xuân Thu,Xa Xuan Thu,Huyện Sóc Sơn,Huyen Soc Son,Xa,5.63,2.024,"11,395","2,420",245,"2,175","5,782",1778,3575,429,"5,613","1,534","3,183",896,"1,225",835,484,201
1,Thành phố Hà Nội,17,454,Thị trấn Đông Anh,Thi tran Dong Anh,Huyện Đông Anh,Huyen Dong Anh,Thi tran,4.6,5.494,"25,274","6,748","1,557","5,191","12,550",3561,7144,1845,"12,724","3,167","6,558","2,999","2,609","1,520",841,777
1,Thành phố Hà Nội,17,457,Xã Xuân Nộn,Xa Xuan Non,Huyện Đông Anh,Huyen Dong Anh,Xa,10.89,1.516,"16,511","4,054",672,"3,382","8,321",2497,5068,756,"8,190","2,106","4,536","1,548","1,704","1,080",592,323
1,Thành phố Hà Nội,17,460,Xã Thuỵ Lâm,Xa Thuy Lam,Huyện Đông Anh,Huyen Dong Anh,Xa,11.25,1.786,"20,089","4,909",903,"4,006","10,290",3210,6092,988,"9,799","2,524","5,315","1,960","2,076","1,419",733,444
1,Thành phố Hà Nội,17,463,Xã Bắc Hồng,Xa Bac Hong,Huyện Đông Anh,Huyen Dong Anh,Xa,7.23,1.913,"13,831","3,368",581,"2,787","6,963",2031,4316,616,"6,868","1,719","3,845","1,304","1,406",931,568,329
1,Thành phố Hà Nội,17,466,Xã Nguyên Khê,Xa Nguyen Khe,Huyện Đông Anh,Huyen Dong Anh,Xa,7.89,2.026,"15,982","3,923",706,"3,217","8,056",2366,5007,683,"7,926","1,960","4,504","1,462","1,562","1,015",597,698
1,Thành phố Hà Nội,17,469,Xã Nam Hồng,Xa Nam Hong,Huyện Đông Anh,Huyen Dong Anh,Xa,9.16,1.753,"16,062","4,019",733,"3,286","7,974",2473,4760,741,"8,088","2,031","4,557","1,500","1,684",924,569,441
1,Thành phố Hà Nội,17,472,Xã Tiên Dương,Xa Tien Duong,Huyện Đông Anh,Huyen Dong Anh,Xa,10.09,1.885,"19,017","4,685",808,"3,877","9,524",2868,5822,834,"9,493","2,315","5,341","1,837","1,911","1,160",717,454
1,Thành phố Hà Nội,17,475,Xã Vân Hà,Xa Van Ha,Huyện Đông Anh,Huyen Dong Anh,Xa,5.27,2.14,"11,277","2,703",478,"2,225","5,829",1864,3432,533,"5,448","1,461","2,966","1,021","1,220",791,392,224
1,Thành phố Hà Nội,17,478,Xã Uy Nỗ,Xa Uy No,Huyện Đông Anh,Huyen Dong Anh,Xa,7.61,2.82,"21,464","5,685","1,269","4,416","10,737",3205,6481,1051,"10,727","2,628","6,035","2,064","2,132","1,504",840,655
1,Thành phố Hà Nội,17,481,Xã Vân Nội,Xa Van Noi,Huyện Đông Anh,Huyen Dong Anh,Xa,6.51,1.972,"12,836","3,381",687,"2,694","6,444",1905,3986,553,"6,392","1,585","3,611","1,196","1,220",884,499,296
1,Thành phố Hà Nội,17,484,Xã Liên Hà,Xa Lien Ha,Huyện Đông Anh,Huyen Dong Anh,Xa,8.2,2.164,"17,741","4,359",785,"3,574","9,082",2700,5522,860,"8,659","2,101","4,813","1,745","1,674","1,325",860,450
1,Thành phố Hà Nội,17,487,Xã Việt Hùng,Xa Viet Hung,Huyện Đông Anh,Huyen Dong Anh,Xa,8.68,2.268,"19,689","5,420","1,372","4,048","9,837",2905,5869,1063,"9,852","2,464","5,416","1,972","2,083","1,322",823,621
1,Thành phố Hà Nội,17,490,Xã Kim Nỗ,Xa Kim No,Huyện Đông Anh,Huyen Dong Anh,Xa,6.48,2.26,"14,644","3,617",631,"2,986","7,349",2209,4439,701,"7,295","1,837","4,081","1,377","1,436",800,477,444
1,Thành phố Hà Nội,17,493,Xã Kim Chung,Xa Kim Chung,Huyện Đông Anh,Huyen Dong Anh,Xa,7.62,4.175,"31,817","13,406","8,493","4,913","15,141",3590,10938,613,"16,676","2,959","12,379","1,338","2,137",922,410,414
1,Thành phố Hà Nội,17,496,Xã Dục Tú,Xa Duc Tu,Huyện Đông Anh,Huyen Dong Anh,Xa,8.68,2.08,"18,057","4,400",773,"3,627","9,092",2590,5544,958,"8,965","2,099","4,959","1,907","1,668","1,231",693,534
1,Thành phố Hà Nội,17,499,Xã Đại Mạch,Xa Dai Mach,Huyện Đông Anh,Huyen Dong Anh,Xa,8.42,1.972,"16,602","5,073","1,994","3,079","8,234",2320,5289,625,"8,368","1,929","5,222","1,217","1,484",718,418,290
1,Thành phố Hà Nội,17,502,Xã Vĩnh Ngọc,Xa Vinh Ngoc,Huyện Đông Anh,Huyen Dong Anh,Xa,9.55,1.665,"15,905","3,820",594,"3,226","7,979",2358,4928,693,"7,926","2,005","4,502","1,419","1,515","1,011",608,505
1,Thành phố Hà Nội,17,505,Xã Cổ Loa,Xa Co Loa,Huyện Đông Anh,Huyen Dong Anh,Xa,8.4,2.338,"19,639","4,973",982,"3,991","9,865",2840,5948,1077,"9,774","2,357","5,333","2,084","1,720","1,389",747,467
1,Thành phố Hà Nội,17,508,Xã Hải Bối,Xa Hai Boi,Huyện Đông Anh,Huyen Dong Anh,Xa,8.28,2.524,"20,901","6,325","2,214","4,111","10,432",3084,6628,720,"10,469","2,699","6,370","1,400","2,025","1,099",566,505
1,Thành phố Hà Nội,17,511,Xã Xuân Canh,Xa Xuan Canh,Huyện Đông Anh,Huyen Dong Anh,Xa,6.3,1.93,"12,159","3,121",673,"2,448","5,984",1674,3565,745,"6,175","1,512","3,264","1,399","1,180",716,450,346
1,Thành phố Hà Nội,17,514,Xã Võng La,Xa Vong La,Huyện Đông Anh,Huyen Dong Anh,Xa,6.48,2.192,"14,206","5,094","2,666","2,428","7,234",1766,5019,449,"6,972","1,487","4,633",852,"1,176",612,312,286
1,Thành phố Hà Nội,17,517,Xã Tàm Xá,Xa Tam Xa,Huyện Đông Anh,Huyen Dong Anh,Xa,4.59,1.102,"5,058","1,163",147,"1,016","2,506",676,1578,252,"2,552",594,"1,448",510,465,275,219,149
1,Thành phố Hà Nội,17,520,Xã Mai Lâm,Xa Mai Lam,Huyện Đông Anh,Huyen Dong Anh,Xa,6.19,2.292,"14,185","3,987","1,080","2,907","7,116",1922,4411,783,"7,069","1,640","3,873","1,556","1,283",848,506,413
1,Thành phố Hà Nội,17,523,Xã Đông Hội,Xa Dong Hoi,Huyện Đông Anh,Huyen Dong Anh,Xa,7.25,1.766,"12,803","3,102",490,"2,612","6,312",1858,3710,744,"6,491","1,638","3,398","1,455","1,232",812,366,437
1,Thành phố Hà Nội,18,526,Thị trấn Yên Viên,Thi tran Yen Vien,Huyện Gia Lâm,Huyen Gia Lam,Thi tran,0.977,12.975,"12,679","3,278",684,"2,594","6,375",1696,3841,838,"6,304","1,449","3,413","1,442","1,115",730,393,438
1,Thành phố Hà Nội,18,529,Xã Yên Thường,Xa Yen Thuong,Huyện Gia Lâm,Huyen Gia Lam,Xa,8.671,2.064,"17,894","4,739","1,048","3,691","8,884",2427,5432,1025,"9,010","2,161","4,874","1,975","1,678","1,112",618,537
1,Thành phố Hà Nội,18,532,Xã Yên Viên,Xa Yen Vien,Huyện Gia Lâm,Huyen Gia Lam,Xa,3.736,3.692,"13,794","3,888",972,"2,916","6,718",1781,4131,806,"7,076","1,643","3,857","1,576","1,263",846,478,471
1,Thành phố Hà Nội,18,535,Xã Ninh Hiệp,Xa Ninh Hiep,Huyện Gia Lâm,Huyen Gia Lam,Xa,4.922,3.65,"17,965","4,697","1,024","3,673","9,105",2790,5432,883,"8,860","2,514","4,795","1,551","1,963","1,084",369,128
1,Thành phố Hà Nội,18,538,Xã Đình Xuyên,Xa Dinh Xuyen,Huyện Gia Lâm,Huyen Gia Lam,Xa,3.083,3.646,"11,240","3,032",663,"2,369","5,660",1625,3469,566,"5,580","1,380","3,107","1,093","1,011",716,392,319
1,Thành phố Hà Nội,18,541,Xã Dương Hà,Xa Duong Ha,Huyện Gia Lâm,Huyen Gia Lam,Xa,2.709,2.662,"7,211","2,057",552,"1,505","3,551",957,2177,417,"3,660",884,"1,959",817,644,435,248,178
1,Thành phố Hà Nội,18,544,Xã Phù Đổng,Xa Phu Dong,Huyện Gia Lâm,Huyen Gia Lam,Xa,11.822,1.158,"13,686","3,965","1,149","2,816","6,707",1766,4055,886,"6,979","1,520","3,722","1,737","1,205",723,492,381
