province_code,province_name_vi,district_code,commune_code,commune_name_vi,commune,district_name_vi,district,commune_type,area,pop_density,population,total_household,hh1_2,hh_2+,total_male,m0_14,m15_60,m60+,total_female,f0_14,f15_55,f55+,edu_primary,edu_secondary,edu_high_school,edu_higher,atm,branch,outlet,cluster_id
1,Thành phố Hà Nội,7,295,Phường Minh Khai,Phuong Minh Khai,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.47200000000000003,41.996,19822,5651,1615,4036,9572,2228,5908,1436,10250,2078,5673,2499,1603,1078,650,1254,21.0,12.0,33.0,3
1,Thành phố Hà Nội,7,298,Phường Trương Định,Phuong Truong Dinh,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.52,40.869,21264,6178,1839,4339,10435,2135,6770,1530,10829,1935,6262,2632,1412,1007,680,1812,8.0,5.0,13.0,3
1,Thành phố Hà Nội,8,301,Phường Thanh Trì,Phuong Thanh Tri,Quận Hoàng Mai,Quan Hoang Mai,Phuong,3.85,6.522,25110,7465,2254,5211,12795,3367,8133,1295,12315,3042,7168,2105,2339,1339,679,1361,,,,1
1,Thành phố Hà Nội,8,304,Phường Vĩnh Hưng,Phuong Vinh Hung,Quận Hoàng Mai,Quan Hoang Mai,Phuong,1.75,22.087,38652,11380,3176,8204,19229,5372,12158,1699,19423,4881,11671,2871,3870,2086,1221,2012,2.0,2.0,4.0,3
1,Thành phố Hà Nội,8,307,Phường Định Công,Phuong Dinh Cong,Quận Hoàng Mai,Quan Hoang Mai,Phuong,2.76,17.634,48671,13882,3761,10121,24431,6723,15040,2668,24240,5839,14242,4159,4459,2567,1484,2429,13.0,16.0,29.0,3
1,Thành phố Hà Nội,8,310,Phường Mai Động,Phuong Mai Dong,Quận Hoàng Mai,Quan Hoang Mai,Phuong,0.82,59.715,48966,13982,3940,10042,23915,6332,14614,2969,25051,5192,14943,4916,4677,2749,1454,2285,5.0,1.0,6.0,3
1,Thành phố Hà Nội,8,313,Phường Tương Mai,Phuong Tuong Mai,Quận Hoàng Mai,Quan Hoang Mai,Phuong,2.75,10.307,28344,8280,2418,5862,13786,3312,8409,2065,14558,3054,8224,3280,2344,1595,961,1358,5.0,9.0,14.0,3
1,Thành phố Hà Nội,8,316,Phường Đại Kim,Phuong Dai Kim,Quận Hoàng Mai,Quan Hoang Mai,Phuong,0.51,95.10799999999999,48505,13986,3445,10541,23978,7333,14720,1925,24527,6753,14503,3271,4658,2114,1012,2193,20.0,12.0,32.0,3
1,Thành phố Hà Nội,8,319,Phường Tân Mai,Phuong Tan Mai,Quận Hoàng Mai,Quan Hoang Mai,Phuong,0.74,33.139,24523,6785,1734,5051,12012,2963,7346,1703,12511,2781,6933,2797,2029,1346,782,1164,5.0,9.0,14.0,3
1,Thành phố Hà Nội,8,322,Phường Hoàng Văn Thụ,Phuong Hoang Van Thu,Quận Hoàng Mai,Quan Hoang Mai,Phuong,1.72,22.959,39489,12660,5171,7489,19834,4343,13213,2278,19655,3918,11947,3790,2968,1869,1091,4045,8.0,11.0,19.0,3
1,Thành phố Hà Nội,8,325,Phường Giáp Bát,Phuong Giap Bat,Quận Hoàng Mai,Quan Hoang Mai,Phuong,0.6,27.708000000000002,16625,4757,1410,3347,8357,1808,5389,1160,8268,1571,4850,1847,1184,813,525,1556,12.0,14.0,26.0,3
1,Thành phố Hà Nội,8,328,Phường Lĩnh Nam,Phuong Linh Nam,Quận Hoàng Mai,Quan Hoang Mai,Phuong,5.57,5.547999999999999,30900,8768,2212,6556,15421,4426,9629,1366,15479,4150,8898,2431,3219,1895,933,1131,3.0,3.0,6.0,1
1,Thành phố Hà Nội,8,331,Phường Thịnh Liệt,Phuong Thinh Liet,Quận Hoàng Mai,Quan Hoang Mai,Phuong,3.16,12.749,40286,11924,3438,8486,20460,5508,12849,2103,19826,4846,11681,3299,3752,2127,1098,1681,4.0,4.0,8.0,1
1,Thành phố Hà Nội,8,334,Phường Trần Phú,Phuong Tran Phu,Quận Hoàng Mai,Quan Hoang Mai,Phuong,3.78,3.7439999999999998,14152,4053,1068,2985,6954,2073,4159,722,7198,1929,3982,1287,1558,847,471,505,1.0,3.0,4.0,1
1,Thành phố Hà Nội,8,337,Phường Hoàng Liệt,Phuong Hoang Liet,Quận Hoàng Mai,Quan Hoang Mai,Phuong,4.87,16.19,78845,22186,5600,16586,39220,12427,24233,2560,39625,11071,24244,4310,7321,2939,1313,6461,13.0,14.0,27.0,3
1,Thành phố Hà Nội,8,340,Phường Yên Sở,Phuong Yen So,Quận Hoàng Mai,Quan Hoang Mai,Phuong,7.44,3.1289999999999996,23279,6610,1686,4924,11549,3371,7190,988,11730,3181,6718,1831,2187,1177,528,634,4.0,2.0,6.0,1
1,Thành phố Hà Nội,9,343,Phường Nhân Chính,Phuong Nhan Chinh,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,1.608,31.899,51306,14710,4490,10220,24810,5890,16134,2786,26496,5059,17010,4427,3920,2622,1589,4568,32.0,37.0,69.0,3
1,Thành phố Hà Nội,9,346,Phường Thượng Đình,Phuong Thuong Dinh,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.665,43.641000000000005,29021,8341,2430,5911,13883,3344,8623,1916,15138,3042,8950,3146,2430,1523,948,1489,19.0,12.0,31.0,3
1,Thành phố Hà Nội,9,349,Phường Khương Trung,Phuong Khuong Trung,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.737,48.428999999999995,35687,10258,2940,7318,17404,3999,10936,2469,18283,3619,11004,3660,2712,1618,1083,2610,9.0,17.0,26.0,3
1,Thành phố Hà Nội,9,352,Phường Khương Mai,Phuong Khuong Mai,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,1.0659999999999998,20.526,21885,5394,919,4475,10815,2570,6280,1965,11070,2240,6228,2602,1627,1045,619,1403,19.0,30.0,49.0,2
1,Thành phố Hà Nội,9,355,Phường Thanh Xuân Trung,Phuong Thanh Xuan Trung,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,1.085,28.923000000000002,31370,9157,2376,6781,15239,4331,9196,1712,16131,3765,9591,2775,3021,1800,945,1615,25.0,10.0,35.0,3
1,Thành phố Hà Nội,9,358,Phường Phương Liệt,Phuong Phuong Liet,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.938,26.255,24619,6825,1970,4855,12229,2764,7658,1807,12390,2343,7332,2715,1841,1145,679,2382,14.0,8.0,22.0,3
1,Thành phố Hà Nội,9,361,Phường Hạ Đình,Phuong Ha Dinh,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.6920000000000001,26.160999999999998,18111,5280,1622,3658,8985,2129,5820,1036,9126,1944,5591,1591,1395,863,520,1117,0.0,2.0,2.0,3
1,Thành phố Hà Nội,9,364,Phường Khương Đình,Phuong Khuong Dinh,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,1.3,27.135,35286,10316,3063,7253,17585,4592,11274,1719,17701,4124,10806,2771,3073,1729,1010,1720,1.0,1.0,2.0,3
1,Thành phố Hà Nội,9,367,Phường Thanh Xuân Bắc,Phuong Thanh Xuan Bac,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.47600000000000003,43.383,20659,5458,1476,3982,9674,2381,6062,1231,10985,2052,6897,2036,1629,961,856,2485,9.0,4.0,13.0,3
1,Thành phố Hà Nội,9,370,Phường Thanh Xuân Nam,Phuong Thanh Xuan Nam,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.308,40.336999999999996,12436,3507,1100,2407,5998,1338,3911,749,6438,1178,4144,1116,879,551,314,1912,9.0,6.0,15.0,3
1,Thành phố Hà Nội,9,373,Phường Kim Giang,Phuong Kim Giang,Quận Thanh Xuân,Quan Thanh Xuan,Phuong,0.214,61.507,13144,3735,944,2791,6364,1802,3764,798,6780,1641,3813,1326,1246,644,303,539,1.0,2.0,3.0,3
1,Thành phố Hà Nội,16,376,Thị trấn Sóc Sơn,Thi tran Soc Son,Huyện Sóc Sơn,Huyen Soc Son,Thi tran,0.937,5.176,4849,1250,241,1009,2408,694,1410,304,2441,624,1307,510,493,288,212,137,13.0,13.0,26.0,2
1,Thành phố Hà Nội,16,379,Xã Bắc Sơn,Xa Bac Son,Huyện Sóc Sơn,Huyen Soc Son,Xa,30.054000000000002,0.5660000000000001,17017,4281,758,3523,8513,2556,5306,651,8504,2361,4748,1395,1746,1063,693,157,,,,1
1,Thành phố Hà Nội,16,382,Xã Minh Trí,Xa Minh Tri,Huyện Sóc Sơn,Huyen Soc Son,Xa,23.892,0.616,14729,3792,764,3028,7329,2258,4495,576,7400,1991,4165,1244,1555,955,463,160,,,,1
1,Thành phố Hà Nội,16,385,Xã Hồng Kỳ,Xa Hong Ky,Huyện Sóc Sơn,Huyen Soc Son,Xa,14.38,0.873,12559,3120,573,2547,6272,1914,3716,642,6287,1576,3511,1200,1267,775,503,188,,,,1
1,Thành phố Hà Nội,16,388,Xã Nam Sơn,Xa Nam Son,Huyện Sóc Sơn,Huyen Soc Son,Xa,24.416,0.386,9422,2347,425,1922,4665,1377,2866,422,4757,1252,2641,864,913,593,391,104,,,,1
1,Thành phố Hà Nội,16,391,Xã Trung Giã,Xa Trung Gia,Huyện Sóc Sơn,Huyen Soc Son,Xa,8.671,1.699,14732,3762,806,2956,7316,2203,4379,734,7416,1873,4156,1387,1491,869,550,141,3.0,2.0,5.0,1
1,Thành phố Hà Nội,16,394,Xã Tân Hưng,Xa Tan Hung,Huyện Sóc Sơn,Huyen Soc Son,Xa,9.158,1.25,11448,2626,361,2265,5752,1595,3571,586,5696,1330,3268,1098,925,611,431,155,,,,1
1,Thành phố Hà Nội,16,397,Xã Minh Phú,Xa Minh Phu,Huyện Sóc Sơn,Huyen Soc Son,Xa,17.975,0.747,13430,3355,587,2768,6690,2011,4118,561,6740,1757,3802,1181,1316,920,520,204,,,,1
1,Thành phố Hà Nội,16,400,Xã Phù Linh,Xa Phu Linh,Huyện Sóc Sơn,Huyen Soc Son,Xa,14.045,0.8759999999999999,12308,3005,568,2437,5960,1794,3560,606,6348,1630,3615,1103,1264,767,370,648,4.0,0.0,4.0,1
1,Thành phố Hà Nội,16,403,Xã Bắc Phú,Xa Bac Phu,Huyện Sóc Sơn,Huyen Soc Son,Xa,11.341,1.02,11572,2716,366,2350,5886,1739,3665,482,5686,1404,3181,1101,1139,772,447,149,,,,1
1,Thành phố Hà Nội,16,406,Xã Tân Minh,Xa Tan Minh,Huyện Sóc Sơn,Huyen Soc Son,Xa,12.469000000000001,1.44,17953,4307,803,3504,9436,2564,6091,781,8517,2266,4649,1602,1730,1076,636,229,,,,1
1,Thành phố Hà Nội,16,409,Xã Quang Tiến,Xa Quang Tien,Huyện Sóc Sơn,Huyen Soc Son,Xa,12.977,0.8740000000000001,11339,2861,490,2371,5620,1787,3458,375,5719,1665,3189,865,1309,643,374,138,5.0,2.0,7.0,1
1,Thành phố Hà Nội,16,412,Xã Hiền Ninh,Xa Hien Ninh,Huyện Sóc Sơn,Huyen Soc Son,Xa,13.137,0.996,13081,3195,506,2689,6551,2059,3959,533,6530,1829,3652,1049,1345,835,490,173,,,,1
1,Thành phố Hà Nội,16,415,Xã Tân Dân,Xa Tan Dan,Huyện Sóc Sơn,Huyen Soc Son,Xa,10.305,1.5,15462,3780,614,3166,7790,2490,4667,633,7672,2112,4223,1337,1740,958,438,298,1.0,0.0,1.0,1
1,Thành phố Hà Nội,16,418,Xã Tiên Dược,Xa Tien Duoc,Huyện Sóc Sơn,Huyen Soc Son,Xa,13.110999999999999,1.473,19313,4794,795,3999,9635,3152,5645,838,9678,2556,5485,1637,2028,1343,706,450,2.0,0.0,2.0,1
1,Thành phố Hà Nội,16,421,Xã Việt Long,Xa Viet Long,Huyện Sóc Sơn,Huyen Soc Son,Xa,7.325,1.246,9130,1906,194,1712,4590,1393,2848,349,4540,1201,2508,831,902,584,350,162,,,,1
1,Thành phố Hà Nội,16,424,Xã Xuân Giang,Xa Xuan Giang,Huyện Sóc Sơn,Huyen Soc Son,Xa,9.204,1.1640000000000001,10710,2602,436,2166,5360,1563,3331,466,5350,1297,3020,1033,1023,596,455,307,0.0,1.0,1.0,1
1,Thành phố Hà Nội,16,427,Xã Mai Đình,Xa Mai Dinh,Huyện Sóc Sơn,Huyen Soc Son,Xa,15.145,1.446,21899,5107,703,4404,11079,3474,6761,844,10820,2894,6073,1853,2250,1363,771,343,1.0,0.0,1.0,1
1,Thành phố Hà Nội,16,430,Xã Đức Hoà,Xa Duc Hoa,Huyện Sóc Sơn,Huyen Soc Son,Xa,7.357,1.214,8929,1978,230,1748,4477,1312,2775,390,4452,1198,2435,819,803,542,292,193,,,,1
1,Thành phố Hà Nội,16,433,Xã Thanh Xuân,Xa Thanh Xuan,Huyện Sóc Sơn,Huyen Soc Son,Xa,8.592,1.6880000000000002,14503,3373,465,2908,7196,2175,4384,637,7307,1996,4060,1251,1443,773,441,258,1.0,2.0,3.0,1
1,Thành phố Hà Nội,16,436,Xã Đông Xuân,Xa Dong Xuan,Huyện Sóc Sơn,Huyen Soc Son,Xa,7.1370000000000005,1.959,13983,3350,526,2824,6998,2153,4192,653,6985,1878,3817,1290,1450,861,484,203,1.0,0.0,1.0,1
1,Thành phố Hà Nội,16,439,Xã Kim Lũ,Xa Kim Lu,Huyện Sóc Sơn,Huyen Soc Son,Xa,5.305,2.0980000000000003,11131,2496,310,2186,5709,1774,3487,448,5422,1526,2967,929,1153,714,474,162,,,,1
1,Thành phố Hà Nội,16,442,Xã Phú Cường,Xa Phu Cuong,Huyện Sóc Sơn,Huyen Soc Son,Xa,8.472999999999999,1.6669999999999998,14124,3515,493,3022,7043,2169,4294,580,7081,1906,3996,1179,1427,784,482,256,9.0,3.0,12.0,1
1,Thành phố Hà Nội,16,445,Xã Phú Minh,Xa Phu Minh,Huyện Sóc Sơn,Huyen Soc Son,Xa,7.474,1.464,10943,2663,407,2256,5396,1553,3322,521,5547,1484,3022,1041,1099,630,374,269,13.0,6.0,19.0,1
1,Thành phố Hà Nội,16,448,Xã Phù Lỗ,Xa Phu Lo,Huyện Sóc Sơn,Huyen Soc Son,Xa,6.251,2.795,17471,4371,791,3580,8828,2635,5321,872,8643,2161,4849,1633,1653,1113,619,364,3.0,5.0,8.0,1
1,Thành phố Hà Nội,16,451,Xã Xuân Thu,Xa Xuan Thu,Huyện Sóc Sơn,Huyen Soc Son,Xa,5.63,2.024,11395,2420,245,2175,5782,1778,3575,429,5613,1534,3183,896,1225,835,484,201,,,,1
1,Thành phố Hà Nội,17,454,Thị trấn Đông Anh,Thi tran Dong Anh,Huyện Đông Anh,Huyen Dong Anh,Thi tran,4.6,5.494,25274,6748,1557,5191,12550,3561,7144,1845,12724,3167,6558,2999,2609,1520,841,777,25.0,12.0,37.0,4
1,Thành phố Hà Nội,17,457,Xã Xuân Nộn,Xa Xuan Non,Huyện Đông Anh,Huyen Dong Anh,Xa,10.89,1.516,16511,4054,672,3382,8321,2497,5068,756,8190,2106,4536,1548,1704,1080,592,323,,,,4
1,Thành phố Hà Nội,17,460,Xã Thuỵ Lâm,Xa Thuy Lam,Huyện Đông Anh,Huyen Dong Anh,Xa,11.25,1.786,20089,4909,903,4006,10290,3210,6092,988,9799,2524,5315,1960,2076,1419,733,444,,,,4
1,Thành phố Hà Nội,17,463,Xã Bắc Hồng,Xa Bac Hong,Huyện Đông Anh,Huyen Dong Anh,Xa,7.23,1.913,13831,3368,581,2787,6963,2031,4316,616,6868,1719,3845,1304,1406,931,568,329,,,,4
1,Thành phố Hà Nội,17,466,Xã Nguyên Khê,Xa Nguyen Khe,Huyện Đông Anh,Huyen Dong Anh,Xa,7.89,2.026,15982,3923,706,3217,8056,2366,5007,683,7926,1960,4504,1462,1562,1015,597,698,2.0,1.0,3.0,4
1,Thành phố Hà Nội,17,469,Xã Nam Hồng,Xa Nam Hong,Huyện Đông Anh,Huyen Dong Anh,Xa,9.16,1.7530000000000001,16062,4019,733,3286,7974,2473,4760,741,8088,2031,4557,1500,1684,924,569,441,1.0,1.0,2.0,4
1,Thành phố Hà Nội,17,472,Xã Tiên Dương,Xa Tien Duong,Huyện Đông Anh,Huyen Dong Anh,Xa,10.09,1.885,19017,4685,808,3877,9524,2868,5822,834,9493,2315,5341,1837,1911,1160,717,454,,,,4
1,Thành phố Hà Nội,17,475,Xã Vân Hà,Xa Van Ha,Huyện Đông Anh,Huyen Dong Anh,Xa,5.27,2.14,11277,2703,478,2225,5829,1864,3432,533,5448,1461,2966,1021,1220,791,392,224,0.0,2.0,2.0,4
1,Thành phố Hà Nội,17,478,Xã Uy Nỗ,Xa Uy No,Huyện Đông Anh,Huyen Dong Anh,Xa,7.61,2.82,21464,5685,1269,4416,10737,3205,6481,1051,10727,2628,6035,2064,2132,1504,840,655,5.0,5.0,10.0,4
1,Thành phố Hà Nội,17,481,Xã Vân Nội,Xa Van Noi,Huyện Đông Anh,Huyen Dong Anh,Xa,6.51,1.972,12836,3381,687,2694,6444,1905,3986,553,6392,1585,3611,1196,1220,884,499,296,2.0,3.0,5.0,4
1,Thành phố Hà Nội,17,484,Xã Liên Hà,Xa Lien Ha,Huyện Đông Anh,Huyen Dong Anh,Xa,8.2,2.164,17741,4359,785,3574,9082,2700,5522,860,8659,2101,4813,1745,1674,1325,860,450,2.0,3.0,5.0,4
1,Thành phố Hà Nội,17,487,Xã Việt Hùng,Xa Viet Hung,Huyện Đông Anh,Huyen Dong Anh,Xa,8.68,2.2680000000000002,19689,5420,1372,4048,9837,2905,5869,1063,9852,2464,5416,1972,2083,1322,823,621,,,,4
1,Thành phố Hà Nội,17,490,Xã Kim Nỗ,Xa Kim No,Huyện Đông Anh,Huyen Dong Anh,Xa,6.48,2.26,14644,3617,631,2986,7349,2209,4439,701,7295,1837,4081,1377,1436,800,477,444,,,,4
1,Thành phố Hà Nội,17,493,Xã Kim Chung,Xa Kim Chung,Huyện Đông Anh,Huyen Dong Anh,Xa,7.62,4.175,31817,13406,8493,4913,15141,3590,10938,613,16676,2959,12379,1338,2137,922,410,414,15.0,4.0,19.0,1
1,Thành phố Hà Nội,17,496,Xã Dục Tú,Xa Duc Tu,Huyện Đông Anh,Huyen Dong Anh,Xa,8.68,2.08,18057,4400,773,3627,9092,2590,5544,958,8965,2099,4959,1907,1668,1231,693,534,0.0,3.0,3.0,4
1,Thành phố Hà Nội,17,499,Xã Đại Mạch,Xa Dai Mach,Huyện Đông Anh,Huyen Dong Anh,Xa,8.42,1.972,16602,5073,1994,3079,8234,2320,5289,625,8368,1929,5222,1217,1484,718,418,290,,,,2
1,Thành phố Hà Nội,17,502,Xã Vĩnh Ngọc,Xa Vinh Ngoc,Huyện Đông Anh,Huyen Dong Anh,Xa,9.55,1.665,15905,3820,594,3226,7979,2358,4928,693,7926,2005,4502,1419,1515,1011,608,505,,,,4
1,Thành phố Hà Nội,17,505,Xã Cổ Loa,Xa Co Loa,Huyện Đông Anh,Huyen Dong Anh,Xa,8.4,2.338,19639,4973,982,3991,9865,2840,5948,1077,9774,2357,5333,2084,1720,1389,747,467,2.0,1.0,3.0,4
1,Thành phố Hà Nội,17,508,Xã Hải Bối,Xa Hai Boi,Huyện Đông Anh,Huyen Dong Anh,Xa,8.28,2.524,20901,6325,2214,4111,10432,3084,6628,720,10469,2699,6370,1400,2025,1099,566,505,5.0,3.0,8.0,2
1,Thành phố Hà Nội,17,511,Xã Xuân Canh,Xa Xuan Canh,Huyện Đông Anh,Huyen Dong Anh,Xa,6.3,1.93,12159,3121,673,2448,5984,1674,3565,745,6175,1512,3264,1399,1180,716,450,346,0.0,1.0,1.0,4
1,Thành phố Hà Nội,17,514,Xã Võng La,Xa Vong La,Huyện Đông Anh,Huyen Dong Anh,Xa,6.48,2.1919999999999997,14206,5094,2666,2428,7234,1766,5019,449,6972,1487,4633,852,1176,612,312,286,1.0,0.0,1.0,2
1,Thành phố Hà Nội,17,517,Xã Tàm Xá,Xa Tam Xa,Huyện Đông Anh,Huyen Dong Anh,Xa,4.59,1.102,5058,1163,147,1016,2506,676,1578,252,2552,594,1448,510,465,275,219,149,,,,4
1,Thành phố Hà Nội,17,520,Xã Mai Lâm,Xa Mai Lam,Huyện Đông Anh,Huyen Dong Anh,Xa,6.19,2.292,14185,3987,1080,2907,7116,1922,4411,783,7069,1640,3873,1556,1283,848,506,413,1.0,2.0,3.0,4
1,Thành phố Hà Nội,17,523,Xã Đông Hội,Xa Dong Hoi,Huyện Đông Anh,Huyen Dong Anh,Xa,7.25,1.766,12803,3102,490,2612,6312,1858,3710,744,6491,1638,3398,1455,1232,812,366,437,,,,4
1,Thành phố Hà Nội,18,526,Thị trấn Yên Viên,Thi tran Yen Vien,Huyện Gia Lâm,Huyen Gia Lam,Thi tran,0.977,12.975,12679,3278,684,2594,6375,1696,3841,838,6304,1449,3413,1442,1115,730,393,438,5.0,7.0,12.0,2
1,Thành phố Hà Nội,18,529,Xã Yên Thường,Xa Yen Thuong,Huyện Gia Lâm,Huyen Gia Lam,Xa,8.671,2.064,17894,4739,1048,3691,8884,2427,5432,1025,9010,2161,4874,1975,1678,1112,618,537,1.0,1.0,2.0,1
1,Thành phố Hà Nội,18,532,Xã Yên Viên,Xa Yen Vien,Huyện Gia Lâm,Huyen Gia Lam,Xa,3.736,3.6919999999999997,13794,3888,972,2916,6718,1781,4131,806,7076,1643,3857,1576,1263,846,478,471,2.0,0.0,2.0,1
1,Thành phố Hà Nội,18,535,Xã Ninh Hiệp,Xa Ninh Hiep,Huyện Gia Lâm,Huyen Gia Lam,Xa,4.922,3.65,17965,4697,1024,3673,9105,2790,5432,883,8860,2514,4795,1551,1963,1084,369,128,4.0,5.0,9.0,1
1,Thành phố Hà Nội,18,538,Xã Đình Xuyên,Xa Dinh Xuyen,Huyện Gia Lâm,Huyen Gia Lam,Xa,3.083,3.6460000000000004,11240,3032,663,2369,5660,1625,3469,566,5580,1380,3107,1093,1011,716,392,319,,,,1
1,Thành phố Hà Nội,18,541,Xã Dương Hà,Xa Duong Ha,Huyện Gia Lâm,Huyen Gia Lam,Xa,2.7089999999999996,2.662,7211,2057,552,1505,3551,957,2177,417,3660,884,1959,817,644,435,248,178,,,,1
1,Thành phố Hà Nội,18,544,Xã Phù Đổng,Xa Phu Dong,Huyện Gia Lâm,Huyen Gia Lam,Xa,11.822000000000001,1.158,13686,3965,1149,2816,6707,1766,4055,886,6979,1520,3722,1737,1205,723,492,381,,,,2
1,Thành phố Hà Nội,18,547,Xã Trung Mầu,Xa Trung Mau,Huyện Gia Lâm,Huyen Gia Lam,Xa,4.303,1.369,5890,1763,540,1223,2945,828,1786,331,2945,689,1599,657,521,341,230,134,,,,1
1,Thành phố Hà Nội,18,550,Xã Lệ Chi,Xa Le Chi,Huyện Gia Lâm,Huyen Gia Lam,Xa,8.251,1.505,12419,3610,1320,2290,5754,1550,3638,566,6665,1334,4112,1219,1026,714,342,1376,2.0,0.0,2.0,1
1,Thành phố Hà Nội,18,553,Xã Cổ Bi,Xa Co Bi,Huyện Gia Lâm,Huyen Gia Lam,Xa,4.813,3.19,15354,4724,1402,3322,7593,2545,4329,719,7761,2134,4210,1417,1700,827,354,327,1.0,2.0,3.0,1
1,Thành phố Hà Nội,18,556,Xã Đặng Xá,Xa Dang Xa,Huyện Gia Lâm,Huyen Gia Lam,Xa,6.031000000000001,3.457,20849,5683,1098,4585,10348,3643,5916,789,10501,3207,5786,1508,2411,1129,504,401,2.0,1.0,3.0,1
1,Thành phố Hà Nội,18,559,Xã Phú Thị,Xa Phu Thi,Huyện Gia Lâm,Huyen Gia Lam,Xa,5.09,1.819,9257,2878,1016,1862,4595,1243,2828,524,4662,1065,2561,1036,828,543,284,247,3.0,3.0,6.0,1
1,Thành phố Hà Nội,18,562,Xã Kim Sơn,Xa Kim Son,Huyện Gia Lâm,Huyen Gia Lam,Xa,6.318,2.131,13465,3492,919,2573,6580,1758,4125,697,6885,1520,3935,1430,1180,770,438,1089,,,,1
1,Thành phố Hà Nội,18,565,Thị trấn Trâu Quỳ,Thi tran Trau Quy,Huyện Gia Lâm,Huyen Gia Lam,Thi tran,7.185,4.479,32180,13836,9637,4199,15117,2745,11337,1035,17063,2479,12782,1802,1865,1120,614,11800,16.0,10.0,26.0,3
1,Thành phố Hà Nội,18,568,Xã Dương Quang,Xa Duong Quang,Huyện Gia Lâm,Huyen Gia Lam,Xa,5.684,2.309,13126,3502,794,2708,6530,1882,3985,663,6596,1662,3554,1380,1265,791,388,250,,,,1
1,Thành phố Hà Nội,18,571,Xã Dương Xá,Xa Duong Xa,Huyện Gia Lâm,Huyen Gia Lam,Xa,4.947,2.819,13947,3973,1292,2681,6964,1882,4339,743,6983,1657,3894,1432,1261,833,416,385,1.0,1.0,2.0,1
1,Thành phố Hà Nội,18,574,Xã Đông Dư,Xa Dong Du,Huyện Gia Lâm,Huyen Gia Lam,Xa,3.772,1.652,6231,1912,583,1329,3066,907,1785,374,3165,822,1668,675,623,399,164,171,0.0,1.0,1.0,2
1,Thành phố Hà Nội,18,577,Xã Đa Tốn,Xa Da Ton,Huyện Gia Lâm,Huyen Gia Lam,Xa,7.396,1.79,13239,3648,909,2739,6619,1760,4047,812,6620,1449,3643,1528,1227,746,468,405,1.0,1.0,2.0,1
1,Thành phố Hà Nội,18,580,Xã Kiêu Kỵ,Xa Kieu Ky,Huyện Gia Lâm,Huyen Gia Lam,Xa,5.875,2.221,13051,4199,1489,2710,6545,1822,4062,661,6506,1531,3658,1317,1258,822,464,384,1.0,0.0,1.0,1
1,Thành phố Hà Nội,18,583,Xã Bát Tràng,Xa Bat Trang,Huyện Gia Lâm,Huyen Gia Lam,Xa,1.781,4.842,8622,2373,577,1796,4315,1077,2699,539,4307,932,2414,961,686,441,284,271,2.0,1.0,3.0,1
1,Thành phố Hà Nội,18,586,Xã Kim Lan,Xa Kim Lan,Huyện Gia Lâm,Huyen Gia Lam,Xa,2.701,2.349,6346,1734,393,1341,3172,790,2028,354,3174,653,1829,692,494,322,235,244,,,,1
1,Thành phố Hà Nội,18,589,Xã Văn Đức,Xa Van Duc,Huyện Gia Lâm,Huyen Gia Lam,Xa,6.645,1.1520000000000001,7657,2035,452,1583,3864,1002,2357,505,3793,883,2091,819,652,513,264,160,,,,1
1,Thành phố Hà Nội,19,592,Phường Cầu Diễn,Phuong Cau Dien,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,1.455,17.930999999999997,26089,7920,2610,5310,12794,3872,7816,1106,13295,3394,8135,1766,2686,1373,707,1885,12.0,9.0,21.0,1
1,Thành phố Hà Nội,19,622,Phường Xuân Phương,Phuong Xuan Phuong,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,2.929,5.836,17095,5147,1650,3497,8897,2429,5773,695,8198,2210,4805,1183,1605,812,442,749,2.0,0.0,2.0,1
1,Thành phố Hà Nội,19,623,Phường Phương Canh,Phuong Phuong Canh,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,2.427,7.452999999999999,18089,7527,4561,2966,10105,2002,7590,513,7984,1807,5210,967,1342,625,343,3543,2.0,1.0,3.0,3
1,Thành phố Hà Nội,19,625,Phường Mỹ Đình 1,Phuong My Dinh 1,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,2.3680000000000003,11.464,27147,9435,4406,5029,13735,3274,9694,767,13412,2807,9205,1400,2071,1153,682,2073,22.0,24.0,46.0,3
1,Thành phố Hà Nội,19,626,Phường Mỹ Đình 2,Phuong My Dinh 2,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,1.9609999999999999,16.424,32207,8224,2755,5469,15174,3974,10210,990,17033,3484,11803,1746,2654,1516,1498,6079,24.0,21.0,45.0,3
